RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,227,5,35,1,1,z,z,1,0.906152702169493,1,2,2
,228,5,36,2,1,z,z,1,1.04413609416224,1,2,4
,229,5,37,1,1,z,z,1,1.2779379831627,1,1,4
,230,5,38,1,1,z,z,1,1.36809945083223,1,3,3
,231,5,39,1,1,z,z,1,0.754822612041607,1,3,3
,232,5,40,1,2,z,z,1,0.619688214967027,1,1,4
,233,5,41,2,2,a,a,1,1.32930920412764,1,3,1
,234,5,42,1,1,z,z,1,0.71266966406256,1,3,2
,235,5,43,2,1,z,z,1,1.08504658914171,1,3,4
,236,5,44,2,1,a,z,0,0.74336746847257,1,2,3
,237,5,45,1,1,a,a,1,0.897669433616102,1,2,4
,238,5,46,1,1,z,z,1,0.812191057717428,1,2,1
,239,5,47,2,1,a,a,1,1.12479768879712,1,1,2
,240,5,48,2,1,z,z,1,1.31505057704635,1,2,1
,241,6,1,1,1,z,z,1,0.747177316341549,1,1,2
,242,6,2,2,1,z,z,1,0.686798311304301,2,3,1
,243,6,3,2,1,z,z,1,0.447645454900339,1,2,4
,244,6,4,2,2,a,a,1,0.620707094436511,1,3,2
,245,6,5,2,1,z,z,1,0.706526234513149,1,2,4
,246,6,6,2,1,z,z,1,0.424767594784498,2,1,1
,247,6,7,1,1,z,z,1,0.437789457617328,1,1,3
,248,6,8,2,2,z,z,1,0.503584283404052,1,2,3
,249,6,9,1,2,a,a,1,0.995059201493859,1,1,4
,250,6,10,2,2,z,z,1,0.586002037627622,1,1,2
,251,6,11,1,2,z,z,1,0.523759922245517,1,3,1
,252,6,12,2,2,z,z,1,0.523582997731864,1,2,2
,253,6,13,2,2,z,z,1,0.524324259720743,2,1,1
,254,6,14,1,1,a,a,1,0.820924068801105,1,2,4
,255,6,15,1,1,a,a,1,1.3209636064712,1,1,2
,256,6,16,2,1,z,z,1,0.61750652664341,1,3,2
,257,6,17,1,2,z,p,0,1.50034218654037,1,3,3
,258,6,18,1,2,z,z,1,1.1958052420523,1,2,3
,259,6,19,1,1,z,z,1,0.559534489642829,1,3,2
,260,6,20,1,1,z,z,1,0.421467471169308,2,2,1
,261,6,21,2,1,z,z,1,0.922139613190666,1,1,1
,262,6,22,1,1,a,a,1,0.546123506966978,1,3,2
,263,6,23,1,1,z,z,1,0.56629857653752,1,2,2
,264,6,24,2,1,z,z,1,0.423363008303568,1,3,4
,265,6,25,1,1,a,a,1,0.649761379696429,1,3,1
,266,6,26,2,1,z,z,1,0.629500976530835,1,1,2
,267,6,27,1,2,a,a,1,0.616545104654506,1,1,3
,268,6,28,1,1,a,a,1,0.637897205306217,1,2,1
,269,6,29,2,2,a,a,1,1.38400899316184,1,1,4
,270,6,30,2,1,a,z,0,0.838898676913232,1,3,3
,271,6,31,2,1,a,z,0,1.10092768678442,1,3,1
,272,6,32,1,1,a,a,1,0.633650450967252,1,3,2
,273,6,33,1,1,z,p,0,1.50014364439994,1,3,3
,274,6,34,2,1,a,a,1,1.12415882688947,1,2,4
,275,6,35,2,1,a,a,1,0.965072507504374,1,2,4
,276,6,36,2,1,z,z,1,0.653959778370336,2,3,4
,277,6,37,1,1,a,z,0,0.492855610791594,1,2,1
,278,6,38,1,1,a,p,0,1.50105045293458,1,2,4
,279,6,39,2,1,z,z,1,0.637805614154786,1,2,1
,280,6,40,1,2,a,z,0,0.641447639791295,1,1,3
,281,6,41,1,2,z,z,1,0.464878232218325,1,1,1
,282,6,42,1,1,z,z,1,0.411054532043636,1,3,2
,283,6,43,1,2,z,z,1,0.38045571395196,1,1,1
,284,6,44,2,1,z,z,1,0.32940705306828,1,1,1
,285,6,45,1,1,a,a,1,0.718583262292668,1,2,4
,286,6,46,2,1,a,a,1,0.866200784686953,1,3,1
,287,6,47,2,1,a,a,1,0.778337058611214,1,2,2
,288,6,48,2,1,z,z,1,1.0125087252818,1,1,2
,289,7,1,1,1,a,z,0,0.940103412605822,1,3,4
,290,7,2,2,1,z,z,1,0.444357846863568,1,1,3
,291,7,3,2,1,z,z,1,0.475053944857791,1,3,4
,292,7,4,1,1,z,z,1,0.462971317349002,1,2,1
,293,7,5,2,1,z,z,1,0.740866064792499,1,1,2
,294,7,6,2,2,a,p,0,1.50000824895687,1,3,1
,295,7,7,2,2,a,a,1,0.595819919370115,1,3,1
,296,7,8,2,1,a,a,1,0.453552226535976,1,2,4
,297,7,9,1,2,a,a,1,0.382512815762311,1,3,3
,298,7,10,1,1,z,z,1,0.488633887842298,1,3,2
,299,7,11,2,1,z,z,1,0.463247797219083,1,1,1
,300,7,12,2,1,z,z,1,0.941579678794369,1,3,2
,301,7,13,2,1,a,z,0,0.478075881721452,1,1,3
,302,7,14,2,2,a,a,1,0.476100700208917,1,2,4
,303,7,15,1,1,z,z,1,0.416286032646894,1,2,4
,304,7,16,1,2,a,a,1,0.639825738035142,1,2,1
,305,7,17,1,1,a,a,1,0.484919613227248,1,1,2
,306,7,18,1,2,a,a,1,0.537461607018486,1,1,1
,307,7,19,2,1,a,a,1,0.448146645678207,1,2,2
,308,7,20,2,1,a,a,1,0.489069087663665,1,2,4
,309,7,21,1,1,a,a,1,0.538544771261513,1,1,1
,310,7,22,1,1,z,z,1,0.627495643682778,1,2,1
,311,7,23,1,1,z,z,1,0.931146259652451,1,1,4
,312,7,24,1,2,z,z,1,0.602009997703135,1,3,2
,313,7,25,2,1,a,a,1,1.08674585982226,1,3,1
,314,7,26,1,1,a,a,1,0.654817093862221,1,1,3
,315,7,27,1,1,a,a,1,0.619341761572286,1,3,4
,316,7,28,1,1,a,a,1,0.783523617312312,1,3,3
,317,7,29,2,1,a,z,0,0.832775158574805,1,3,4
,318,7,30,1,2,a,a,1,0.608563026878983,1,1,2
,319,7,31,2,1,a,p,0,1.50033706659451,1,1,3
,320,7,32,2,2,a,a,1,1.15712422202341,1,1,3
,321,7,33,2,1,z,z,1,1.01984795881435,1,2,4
,322,7,34,2,1,a,a,1,1.28762502060272,1,2,4
,323,7,35,1,1,a,a,1,0.788216380402446,1,3,2
,324,7,36,2,1,a,p,0,1.50062833749689,1,3,3
,325,7,37,2,1,a,a,1,0.728790832683444,1,2,4
,326,7,38,2,2,z,z,1,1.32598063629121,1,3,3
,327,7,39,1,1,z,z,1,0.746238650055602,1,2,4
,328,7,40,2,1,z,p,0,1.50019256887026,2,2,4
,329,7,41,1,1,a,p,0,1.50015900447033,1,3,1
,330,7,42,2,2,z,a,0,0.720200612908229,1,1,1
,331,7,43,1,1,z,z,1,0.62006709468551,1,2,1
,332,7,44,1,1,a,z,0,0.944222735939547,2,2,2
,333,7,45,1,1,a,a,1,0.837103264173493,1,1,3
,334,7,46,2,2,a,a,1,0.877382292645052,1,1,2
,335,7,47,1,1,a,p,0,1.50017095101066,1,1,2
,336,7,48,1,1,z,a,0,0.599195705028251,1,2,4
,337,8,1,1,1,z,z,1,0.624730275711045,1,3,3
,338,8,2,2,1,a,z,0,1.1071291428525,1,3,4
,339,8,3,2,1,a,a,1,0.73430848447606,2,2,1
,340,8,4,2,2,a,a,1,0.5585827389732,1,1,3
,341,8,5,1,1,a,a,1,0.480882209958509,1,3,2
,342,8,6,1,1,a,p,0,1.50235775928013,1,2,4
,343,8,7,1,1,a,a,1,0.388025347376242,1,3,4
,344,8,8,1,2,a,a,1,0.485714919632301,1,2,2
,345,8,9,1,2,a,a,1,0.354625321226195,1,2,2
,346,8,10,2,1,a,a,1,0.856927329674363,1,2,3
,347,8,11,2,1,z,z,1,0.434919414110482,2,1,1
,348,8,12,2,1,a,a,1,0.484696608735248,1,1,2
,349,8,13,1,1,a,a,1,0.521313131786883,1,2,2
,350,8,14,2,1,z,z,1,0.549791132565588,1,3,4
,351,8,15,1,1,z,z,1,0.52160781621933,1,3,1
,352,8,16,1,1,z,z,1,0.398072491399944,1,1,3
,353,8,17,2,1,a,a,1,0.555571042001247,1,2,2
,354,8,18,1,1,a,z,0,0.655832560034469,1,1,3
,355,8,19,2,1,a,a,1,0.411883971653879,1,2,4
,356,8,20,1,1,a,a,1,0.490398011635989,1,1,3
,357,8,21,2,1,z,z,1,0.523515299893916,1,3,2
,358,8,22,1,1,a,a,1,0.749575182329863,1,1,1
,359,8,23,2,1,z,z,1,0.4755869936198,2,1,4
,360,8,24,2,1,a,a,1,0.667171081295237,1,3,1
,361,8,25,1,1,a,a,1,0.336665504146367,1,3,2
,362,8,26,2,1,z,z,1,0.519151354441419,1,2,3
,363,8,27,2,2,a,a,1,0.53792980266735,1,3,1
,364,8,28,2,2,a,a,1,0.395262180827558,1,3,2
,365,8,29,2,1,a,a,1,0.814493919489905,1,1,3
,366,8,30,1,1,z,a,0,1.15445840940811,1,3,3
,367,8,31,1,2,z,z,1,0.876746844034642,1,2,2
,368,8,32,2,2,a,a,1,1.04485573829152,1,2,3
,369,8,33,2,1,z,z,1,0.708198198582977,1,1,4
,370,8,34,1,1,z,z,1,0.56018928065896,1,2,1
,371,8,35,1,1,a,a,1,0.767603835090995,1,2,1
,372,8,36,2,2,z,z,1,0.54140855697915,1,3,4
,373,8,37,1,1,a,a,1,0.566030061338097,1,3,3
,374,8,38,1,2,a,a,1,0.870070365723222,1,3,2
,375,8,39,2,2,a,a,1,0.50173710170202,1,1,4
,376,8,40,1,2,a,a,1,0.470601821551099,1,1,3
,377,8,41,2,1,a,a,1,0.482785711763427,1,1,1
,378,8,42,2,1,z,z,1,0.482950689271092,2,2,2
,379,8,43,2,1,z,z,1,0.761273809941486,1,3,4
,380,8,44,1,1,z,z,1,0.425024163676426,1,1,3
,381,8,45,2,2,a,a,1,0.42554583447054,1,2,4
