RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,248,6,8,1,1,z,z,1,0.475163171533495,1,1,1
,249,6,9,1,2,a,a,1,0.401768561219797,1,1,4
,250,6,10,2,1,z,z,1,0.380535358330235,1,3,2
,251,6,11,1,1,a,a,1,0.390223533380777,1,3,3
,252,6,12,2,1,z,z,1,0.411839029518887,1,2,1
,253,6,13,2,1,a,a,1,0.301511594327167,1,1,1
,254,6,14,2,2,z,z,1,0.484985035378486,1,2,1
,255,6,15,2,1,a,a,1,0.399816703982651,1,2,2
,256,6,16,2,2,a,a,1,0.458211425226182,1,3,3
,257,6,17,1,1,a,a,1,0.454530715243891,1,3,1
,258,6,18,1,2,a,a,1,0.498432427179068,1,1,1
,259,6,19,1,1,z,z,1,0.46724651614204,2,2,1
,260,6,20,2,2,z,z,1,0.622446756344289,2,1,1
,261,6,21,1,1,a,a,1,0.591229556128383,1,2,2
,262,6,22,2,2,z,z,1,0.593359475489706,1,2,2
,263,6,23,2,1,a,a,1,0.427634224994108,1,3,3
,264,6,24,1,1,a,a,1,0.567722505191341,1,3,2
,265,6,25,2,1,a,p,0,1.50035811541602,1,3,3
,266,6,26,1,2,z,z,1,0.453177897725254,1,3,3
,267,6,27,2,1,a,a,1,0.603119330713525,1,3,4
,268,6,28,1,1,a,z,0,0.518032919382676,1,3,4
,269,6,29,2,1,z,z,1,0.675333496881649,1,2,2
,270,6,30,2,1,z,z,1,0.447454308159649,1,2,3
,271,6,31,1,1,a,a,1,0.506383216008544,1,2,3
,272,6,32,2,1,a,a,1,0.440554825821891,1,2,3
,273,6,33,1,1,z,z,1,0.431280232733116,1,1,2
,274,6,34,2,1,z,z,1,0.526633379049599,1,2,3
,275,6,35,1,1,a,a,1,0.520621362840757,1,2,2
,276,6,36,2,1,a,a,1,0.474143153987825,2,1,4
,277,6,37,2,1,z,z,1,0.430019006598741,1,1,3
,278,6,38,2,1,a,a,1,0.59407855104655,1,3,4
,279,6,39,1,2,z,z,1,0.466153680812567,1,1,3
,280,6,40,2,1,z,z,1,0.440530932275578,1,1,3
,281,6,41,1,1,a,a,1,0.425868394318968,1,1,1
,282,6,42,1,1,a,a,1,0.418029107851908,1,2,1
,283,6,43,1,2,a,a,1,0.41079625650309,1,2,3
,284,6,44,2,1,a,a,1,0.420199987245724,1,3,3
,285,6,45,1,2,z,z,1,0.442566416226327,1,3,3
,286,6,46,1,1,a,a,1,0.414784166496247,1,1,4
,287,6,47,1,1,z,z,1,0.492552393348888,1,3,2
,288,6,48,2,1,z,z,1,0.373437902657315,1,1,4
,289,7,1,1,1,z,z,1,0.423397710546851,2,2,4
,290,7,2,1,1,a,z,0,0.38360906415619,1,1,3
,291,7,3,1,1,a,a,1,0.306021175114438,1,1,1
